Time,Date,Drinker,BarID,Bar
4:01:17,4/27/2016,Angelica French,035952-6936,La Fontaine de Belleville
6:48:27,7/15/2015,Adrian Berger,035952-6936,La Fontaine de Belleville
12:35:00,3/9/2016,Clinton Mueller,035952-6936,La Fontaine de Belleville
17:35:10,9/21/2018,Alfonso Cline,035952-6936,La Fontaine de Belleville
5:47:49,10/30/2017,Nolan Vasquez,035952-6936,La Fontaine de Belleville
17:57:16,4/28/2017,Yasir Barton,035952-6936,La Fontaine de Belleville
12:12:04,6/15/2016,Jonas Leon,035952-6936,La Fontaine de Belleville
13:31:32,3/29/2017,Stella Maynard,035952-6936,La Fontaine de Belleville
15:41:38,1/20/2016,Fulton Hill,035952-6936,La Fontaine de Belleville
15:51:40,8/28/2018,Maia Ferrell,035952-6936,La Fontaine de Belleville
8:32:19,3/20/2017,Francesca Pacheco,189702-8542,LA PANETTERIA 
3:48:21,8/23/2017,Faith Mccormick,189702-8542,LA PANETTERIA 
4:02:08,3/11/2016,Lucas Bush,189702-8542,LA PANETTERIA 
7:36:11,9/10/2018,Phyllis Morris,189702-8542,LA PANETTERIA 
13:53:13,11/16/2016,Jonah Solis,189702-8542,LA PANETTERIA 
8:29:25,6/20/2016,Ian Chen,189702-8542,LA PANETTERIA 
3:40:13,4/6/2017,Damian Larson,189702-8542,LA PANETTERIA 
6:04:37,5/4/2015,David Reynolds,189702-8542,LA PANETTERIA 
8:34:38,4/17/2018,Anastasia Garrison,189702-8542,LA PANETTERIA 
13:42:07,4/24/2018,Ian Chen,189702-8542,LA PANETTERIA 
3:03:20,3/30/2018,Francesca Pacheco,189702-8542,LA PANETTERIA 
13:35:40,4/24/2017,Damian Larson,189702-8542,LA PANETTERIA 
17:23:29,5/30/2017,Wayne Hubbard,189702-8542,LA PANETTERIA 
10:36:08,2/19/2015,Breanna Green,189702-8542,LA PANETTERIA 
12:35:07,10/4/2016,Victoria Kennedy,189702-8542,LA PANETTERIA 
3:39:53,3/7/2016,Evan Day,189702-8542,LA PANETTERIA 
4:23:32,9/8/2016,Doris Anthony,189702-8542,LA PANETTERIA 
10:40:10,8/10/2018,Jonah Solis,189702-8542,LA PANETTERIA 
10:32:23,9/10/2018,Phyllis Morris,189702-8542,LA PANETTERIA 
5:08:03,11/29/2018,Guy Torres,189702-8542,LA PANETTERIA 
6:34:04,7/19/2016,Britanni Blevins,189702-8542,LA PANETTERIA 
10:44:08,1/8/2016,Jescie Fletcher,189702-8542,LA PANETTERIA 
11:56:57,12/16/2015,Doris Anthony,189702-8542,LA PANETTERIA 
5:30:52,4/26/2017,Lucas Bush,189702-8542,LA PANETTERIA 
16:31:54,5/22/2015,Felix Gay,189702-8542,LA PANETTERIA 
17:31:05,8/2/2017,Wesley Richmond,189702-8542,LA PANETTERIA 
17:24:04,4/29/2016,Ann French,189702-8542,LA PANETTERIA 
15:07:26,6/9/2017,Kiara Kirby,189702-8542,LA PANETTERIA 
3:27:01,3/30/2016,Kasper Hess,189702-8542,LA PANETTERIA 
16:04:41,6/26/2017,Rhona Velez,189702-8542,LA PANETTERIA 
8:40:50,6/29/2016,Rhona Velez,189702-8542,LA PANETTERIA 
9:30:49,10/8/2015,Jamalia Mclean,189702-8542,LA PANETTERIA 
6:23:30,7/3/2015,Jonah Solis,189702-8542,LA PANETTERIA 
16:35:20,8/21/2017,Jonah Solis,189702-8542,LA PANETTERIA 
3:30:14,1/12/2017,Glenna Vega,189702-8542,LA PANETTERIA 
17:50:21,8/8/2018,Guy Torres,189702-8542,LA PANETTERIA 
6:52:12,6/16/2017,Breanna Green,189702-8542,LA PANETTERIA 
5:07:36,9/18/2017,Caldwell Mcdonald,189702-8542,LA PANETTERIA 
10:19:02,5/1/2017,Guy Torres,189702-8542,LA PANETTERIA 
9:27:18,4/20/2018,Wesley Richmond,189702-8542,LA PANETTERIA 
8:53:10,7/21/2016,Chadwick Carr,189702-8542,LA PANETTERIA 
15:01:49,10/25/2018,Uriel Hoover,189702-8542,LA PANETTERIA 
14:39:14,11/7/2017,Wayne Hubbard,189702-8542,LA PANETTERIA 
16:34:54,10/29/2015,Rhona Velez,189702-8542,LA PANETTERIA 
8:36:03,9/10/2015,Victoria Kennedy,189702-8542,LA PANETTERIA 
13:00:30,8/2/2017,Breanna Green,189702-8542,LA PANETTERIA 
16:23:28,12/6/2017,Jamalia Mclean,189702-8542,LA PANETTERIA 
16:09:11,4/9/2018,Dylan Murray,189702-8542,LA PANETTERIA 
8:21:40,9/7/2018,Doris Anthony,189702-8542,LA PANETTERIA 
12:35:20,3/19/2015,David Reynolds,189702-8542,LA PANETTERIA 
16:06:08,12/22/2017,Britanni Blevins,189702-8542,LA PANETTERIA 
5:45:23,9/7/2016,William Short,189702-8542,LA PANETTERIA 
3:35:33,6/10/2015,Ann French,189702-8542,LA PANETTERIA 
8:47:05,9/5/2018,Damian Larson,189702-8542,LA PANETTERIA 
4:22:19,4/15/2015,Mason Mendoza,189702-8542,LA PANETTERIA 
8:52:30,12/17/2015,Caldwell Mcdonald,189702-8542,LA PANETTERIA 
9:54:19,3/30/2016,Mason Mendoza,189702-8542,LA PANETTERIA 
17:02:08,4/22/2015,Jescie Fletcher,189702-8542,LA PANETTERIA 
10:59:25,5/30/2018,Victoria Kennedy,189702-8542,LA PANETTERIA 
13:34:54,9/11/2015,Phyllis Morris,189702-8542,LA PANETTERIA 
14:34:15,11/3/2017,Sybill Hogan,189702-8542,LA PANETTERIA 
8:07:26,6/2/2015,Jamalia Mclean,189702-8542,LA PANETTERIA 
16:07:25,1/20/2017,Benedict Brown,189702-8542,LA PANETTERIA 
4:34:53,1/5/2018,Caldwell Mcdonald,189702-8542,LA PANETTERIA 
16:57:52,9/6/2018,Kiara Kirby,189702-8542,LA PANETTERIA 
5:53:18,11/2/2017,Chadwick Carr,189702-8542,LA PANETTERIA 
4:08:43,2/17/2016,Uriel Hoover,189702-8542,LA PANETTERIA 
12:15:12,11/9/2015,Dylan Murray,189702-8542,LA PANETTERIA 
3:25:34,6/12/2015,Selma Parks,189702-8542,LA PANETTERIA 
12:19:42,2/3/2017,Dylan Murray,189702-8542,LA PANETTERIA 
14:32:44,1/9/2015,Wayne Hubbard,189702-8542,LA PANETTERIA 
14:09:38,11/22/2016,Phyllis Morris,189702-8542,LA PANETTERIA 
14:25:17,1/20/2017,Dylan Murray,189702-8542,LA PANETTERIA 
12:56:19,8/30/2017,Phyllis Morris,189702-8542,LA PANETTERIA 
5:50:14,1/8/2018,Chadwick Carr,189702-8542,LA PANETTERIA 
14:39:17,3/2/2016,Sybill Hogan,189702-8542,LA PANETTERIA 
14:05:39,9/8/2016,Doris Anthony,189702-8542,LA PANETTERIA 
12:59:24,1/19/2015,Rhona Velez,189702-8542,LA PANETTERIA 
7:46:15,5/30/2016,Francesca Pacheco,189702-8542,LA PANETTERIA 
11:31:19,6/23/2017,Doris Anthony,189702-8542,LA PANETTERIA 
12:26:41,2/22/2016,Anastasia Garrison,189702-8542,LA PANETTERIA 
5:56:24,10/25/2017,Ian Chen,189702-8542,LA PANETTERIA 
6:03:18,3/10/2015,Margaret Walton,189702-8542,LA PANETTERIA 
6:10:01,7/1/2016,Montana Burgess,163829-1896,Combat
5:26:10,8/13/2018,Anastasia Blanchard,163829-1896,Combat
11:57:02,10/31/2017,Sheila Mccall,163829-1896,Combat
6:25:46,5/14/2018,Renee Burch,163829-1896,Combat
6:03:39,11/2/2017,Tamekah Hodge,163829-1896,Combat
8:06:29,5/3/2016,Mark Alston,163829-1896,Combat
2:32:51,6/17/2016,Owen Robertson,163829-1896,Combat
11:49:06,8/30/2016,Danielle Stewart,163829-1896,Combat
3:56:50,1/15/2015,Reese Hahn,163829-1896,Combat
9:53:56,11/5/2018,Fritz Terrell,163829-1896,Combat
15:11:29,6/6/2017,Celeste Shelton,163829-1896,Combat
8:25:11,2/26/2018,Hedy Fleming,163829-1896,Combat
12:52:22,2/6/2018,May Horne,163829-1896,Combat
10:46:21,1/1/2016,Kiayada Howe,163829-1896,Combat
11:08:17,4/18/2018,Francis Gregory,163829-1896,Combat
7:37:50,6/15/2016,Anastasia Delaney,163829-1896,Combat
1:12:01,1/20/2016,Raphael Hale,163829-1896,Combat
14:21:02,7/13/2017,Carson Ortiz,163829-1896,Combat
14:04:07,2/4/2016,Danielle Stewart,163829-1896,Combat
10:19:01,5/3/2017,Anastasia Blanchard,163829-1896,Combat
4:11:20,9/1/2016,Rigel Banks,163829-1896,Combat
2:27:01,7/6/2018,Anastasia Blanchard,163829-1896,Combat
5:44:52,7/18/2017,Raphael Hale,163829-1896,Combat
3:15:16,7/25/2018,Wyoming Carpenter,163829-1896,Combat
12:32:41,10/3/2017,Keane Bernard,163829-1896,Combat
14:35:14,4/25/2016,Ezekiel Bray,163829-1896,Combat
1:29:09,3/14/2016,Amy Glenn,163829-1896,Combat
9:18:05,4/24/2018,Mallory Cline,163829-1896,Combat
15:53:19,5/30/2018,Hedy Fleming,163829-1896,Combat
8:26:46,10/1/2015,Anastasia Delaney,163829-1896,Combat
9:09:17,4/23/2015,Anjolie Cleveland,163829-1896,Combat
3:03:08,8/17/2016,Kirsten Armstrong,163829-1896,Combat
3:21:52,5/25/2016,Cade Grant,163829-1896,Combat
15:02:39,11/14/2017,Raphael Hale,163829-1896,Combat
14:00:47,6/27/2016,Zenaida Greene,163829-1896,Combat
4:30:56,1/15/2018,Cairo Branch,163829-1896,Combat
15:28:13,5/25/2016,Ulric Barrett,163829-1896,Combat
4:49:25,4/13/2016,Lacey Mathis,163829-1896,Combat
6:15:13,3/11/2015,Tatiana Howard,163829-1896,Combat
6:02:44,5/18/2015,Adrian Cervantes,163829-1896,Combat
13:44:51,3/9/2016,Lance Kline,163829-1896,Combat
2:00:51,1/9/2015,Hedda Ramsey,163829-1896,Combat
8:36:57,7/16/2018,Ulric Barrett,163829-1896,Combat
16:00:04,10/29/2018,Benjamin Russo,163829-1896,Combat
16:19:10,4/27/2015,Macaulay Benson,163829-1896,Combat
1:24:37,11/7/2017,Garrison Perez,163829-1896,Combat
2:58:13,2/17/2017,Chiquita Chase,163829-1896,Combat
12:19:34,11/19/2018,Jakeem Harrell,163829-1896,Combat
3:47:51,9/11/2017,Malik James,163829-1896,Combat
14:05:36,1/3/2018,Fritz Terrell,163829-1896,Combat
1:10:08,8/7/2017,Anastasia Blanchard,163829-1896,Combat
1:22:42,5/1/2018,Graiden Lawrence,163829-1896,Combat
11:13:09,1/14/2015,Sydnee Cox,163829-1896,Combat
15:49:48,7/28/2017,Caesar Cole,163829-1896,Combat
11:33:05,4/3/2017,Zahir Knox,163829-1896,Combat
14:27:10,1/16/2017,Lacey Mathis,163829-1896,Combat
5:19:01,7/5/2018,Justine Rutledge,163829-1896,Combat
14:33:01,8/15/2017,Wyoming Carpenter,163829-1896,Combat
12:42:49,6/24/2015,Susan Burton,163829-1896,Combat
13:55:20,8/16/2016,Indira Quinn,163829-1896,Combat
13:56:21,8/25/2017,Nathaniel Holden,163829-1896,Combat
10:34:04,11/10/2015,Benjamin Russo,163829-1896,Combat
13:54:02,11/30/2018,Indira Quinn,163829-1896,Combat
5:54:54,9/16/2015,Sophia Wilcox,163829-1896,Combat
14:05:06,6/5/2015,Naida Dyer,163829-1896,Combat
16:00:45,12/22/2017,Celeste Shelton,163829-1896,Combat
16:12:48,10/2/2018,Tamekah Hodge,163829-1896,Combat
8:17:40,5/23/2016,Sydnee Cox,163829-1896,Combat
14:14:22,10/13/2016,Buckminster Armstrong,163829-1896,Combat
3:09:46,5/8/2018,Alexis Aguirre,163829-1896,Combat
3:18:54,6/29/2015,Cyrus Barton,163829-1896,Combat
2:55:47,10/15/2018,Ulric Barrett,163829-1896,Combat
8:36:49,6/1/2015,Sheila Mccall,163829-1896,Combat
11:55:11,3/4/2016,Mason Yates,163829-1896,Combat
11:58:15,10/15/2018,Sophia Wilcox,163829-1896,Combat
9:39:13,10/11/2018,Graiden Lawrence,163829-1896,Combat
7:40:58,12/20/2018,Nathaniel Dudley,163829-1896,Combat
12:02:38,2/8/2016,Sydnee Cox,163829-1896,Combat
6:12:08,5/15/2018,Castor Wood,163829-1896,Combat
10:04:51,3/8/2017,May Horne,163829-1896,Combat
2:28:13,5/2/2017,Clementine Barry,746894-2946,CUBA DE AYER
12:30:57,2/26/2015,Debra Cohen,746894-2946,CUBA DE AYER
4:29:55,10/31/2018,Jada Wilkins,746894-2946,CUBA DE AYER
2:16:29,10/14/2016,Garth Lamb,746894-2946,CUBA DE AYER
12:44:52,3/21/2017,Erasmus Short,746894-2946,CUBA DE AYER
16:10:31,7/11/2018,Alisa Acevedo,746894-2946,CUBA DE AYER
18:13:50,5/11/2016,Yardley Morris,746894-2946,CUBA DE AYER
6:02:40,12/24/2015,Veda Luna,746894-2946,CUBA DE AYER
11:12:43,1/27/2015,Regan Rios,746894-2946,CUBA DE AYER
5:25:40,6/15/2017,Elmo Jefferson,746894-2946,CUBA DE AYER
14:57:06,12/20/2017,Jamal Benson,746894-2946,CUBA DE AYER
10:27:30,8/29/2017,Omar Dale,746894-2946,CUBA DE AYER
4:38:26,1/1/2015,Cleo Knox,746894-2946,CUBA DE AYER
4:55:25,5/6/2016,Quincy Aguirre,746894-2946,CUBA DE AYER
4:53:04,6/3/2016,Amir Beasley,746894-2946,CUBA DE AYER
13:25:43,6/9/2015,Ginger Gallagher,746894-2946,CUBA DE AYER
11:02:48,10/1/2015,Jada Lawson,746894-2946,CUBA DE AYER
4:08:39,6/12/2017,Fuller Tyler,746894-2946,CUBA DE AYER
20:11:00,5/18/2016,Jamal Benson,746894-2946,CUBA DE AYER
4:00:22,6/26/2017,Austin Shaffer,746894-2946,CUBA DE AYER
20:05:26,11/5/2018,Rafael Chen,746894-2946,CUBA DE AYER
8:20:18,1/20/2015,Austin Shaffer,746894-2946,CUBA DE AYER
4:19:22,2/20/2017,Andrew Bridges,746894-2946,CUBA DE AYER
11:02:29,11/10/2017,Christine Gordon,746894-2946,CUBA DE AYER
2:50:10,8/22/2017,Cleo Knox,746894-2946,CUBA DE AYER
20:12:47,4/22/2016,Connor Peters,746894-2946,CUBA DE AYER
6:22:22,12/19/2018,Fuller Tyler,746894-2946,CUBA DE AYER
3:56:38,11/10/2015,McKenzie Quinn,746894-2946,CUBA DE AYER
6:39:37,2/5/2015,Yolanda Puckett,746894-2946,CUBA DE AYER
13:03:39,8/13/2018,Herman Mcknight,746894-2946,CUBA DE AYER
3:48:34,7/2/2018,Yolanda Puckett,746894-2946,CUBA DE AYER
5:31:02,2/23/2018,Raya Glover,746894-2946,CUBA DE AYER
18:00:38,9/25/2018,Omar Dale,746894-2946,CUBA DE AYER
8:01:43,5/10/2018,Raya Glover,746894-2946,CUBA DE AYER
16:35:23,4/7/2015,Brennan Clemons,746894-2946,CUBA DE AYER
6:40:28,8/5/2015,Jamal Benson,746894-2946,CUBA DE AYER
11:33:43,5/18/2015,Gillian Cox,746894-2946,CUBA DE AYER
4:22:36,9/15/2017,Echo Byers,746894-2946,CUBA DE AYER
19:42:19,6/17/2015,Sage Cunningham,746894-2946,CUBA DE AYER
5:00:43,2/24/2016,Veda Luna,746894-2946,CUBA DE AYER
6:57:22,2/15/2018,Alisa Acevedo,746894-2946,CUBA DE AYER
6:29:23,12/21/2016,Garth Lamb,746894-2946,CUBA DE AYER
19:30:23,1/24/2018,Rhona Nguyen,746894-2946,CUBA DE AYER
10:37:51,3/29/2016,Uta Cooley,746894-2946,CUBA DE AYER
19:33:02,3/13/2017,Yardley Morris,746894-2946,CUBA DE AYER
7:25:15,1/21/2015,Cynthia Cochran,746894-2946,CUBA DE AYER
21:33:12,12/26/2016,Ginger Gallagher,746894-2946,CUBA DE AYER
13:04:11,5/9/2018,Merritt Benson,746894-2946,CUBA DE AYER
9:57:07,3/31/2017,Bianca Alford,746894-2946,CUBA DE AYER
6:34:05,2/10/2017,Portia Foster,746894-2946,CUBA DE AYER
12:08:38,10/25/2018,Jared Cash,746894-2946,CUBA DE AYER
9:30:48,3/28/2018,Lael Coffey,746894-2946,CUBA DE AYER
4:54:48,9/29/2017,Rowan Mann,746894-2946,CUBA DE AYER
2:08:11,1/20/2015,Ginger Gallagher,746894-2946,CUBA DE AYER
11:31:55,9/26/2016,Gabriel Mckee,746894-2946,CUBA DE AYER
3:48:26,4/1/2016,Derek Stuart,746894-2946,CUBA DE AYER
5:18:30,3/19/2015,Lael Coffey,746894-2946,CUBA DE AYER
12:20:33,3/7/2017,Ariana Larson,746894-2946,CUBA DE AYER
20:33:50,7/16/2018,Josiah Gutierrez,746894-2946,CUBA DE AYER
7:32:09,2/3/2017,Erasmus Short,746894-2946,CUBA DE AYER
19:05:32,11/3/2017,Abbot Wong,746894-2946,CUBA DE AYER
14:26:09,11/16/2015,Tatum Duke,746894-2946,CUBA DE AYER
4:59:22,3/23/2017,Josiah Gutierrez,746894-2946,CUBA DE AYER
1:56:50,1/31/2017,Whitney Manning,746894-2946,CUBA DE AYER
6:58:15,10/31/2018,Whitney Hale,746894-2946,CUBA DE AYER
15:51:11,11/19/2018,Laurel Forbes,746894-2946,CUBA DE AYER
3:34:06,3/5/2018,Naomi Williamson,746894-2946,CUBA DE AYER
18:58:32,5/16/2017,Kasper Wade,746894-2946,CUBA DE AYER
9:24:43,6/16/2015,Raya Glover,746894-2946,CUBA DE AYER
10:41:12,1/20/2015,Carson Lester,746894-2946,CUBA DE AYER
6:52:27,11/27/2017,Veda Luna,746894-2946,CUBA DE AYER
4:18:20,8/13/2018,Whitney Manning,746894-2946,CUBA DE AYER
5:28:08,7/20/2017,Ariana Larson,746894-2946,CUBA DE AYER
20:55:44,3/3/2015,Jada Wilkins,746894-2946,CUBA DE AYER
1:24:08,6/1/2015,Lael Coffey,746894-2946,CUBA DE AYER
4:28:47,4/3/2015,Chanda Bolton,746894-2946,CUBA DE AYER
4:57:12,6/24/2016,Cameron Glover,746894-2946,CUBA DE AYER
15:57:52,3/24/2016,Kaden Gates,746894-2946,CUBA DE AYER
8:15:42,9/3/2018,Jada Wilkins,746894-2946,CUBA DE AYER
20:35:24,9/2/2016,Rylee George,746894-2946,CUBA DE AYER
16:19:05,8/30/2017,Brennan Clemons,746894-2946,CUBA DE AYER
10:21:34,6/28/2017,Sage Cunningham,347113-2062,THE YO YO CAFE
11:37:00,9/4/2015,Yolanda Puckett,347113-2062,THE YO YO CAFE
6:08:06,9/13/2018,Kareem Thomas,347113-2062,THE YO YO CAFE
14:31:02,3/7/2016,Uta Cooley,347113-2062,THE YO YO CAFE
16:21:29,8/3/2018,Regan Rios,347113-2062,THE YO YO CAFE
16:45:18,1/9/2018,Yolanda Puckett,347113-2062,THE YO YO CAFE
8:02:47,7/9/2015,Portia Foster,347113-2062,THE YO YO CAFE
12:15:21,4/23/2018,Yardley Morris,347113-2062,THE YO YO CAFE
7:24:26,6/25/2018,Brennan Clemons,347113-2062,THE YO YO CAFE
8:35:22,9/23/2015,Sasha Murphy,347113-2062,THE YO YO CAFE
5:35:56,11/12/2018,Rowan Mann,347113-2062,THE YO YO CAFE
14:41:25,3/22/2018,Jada Lawson,347113-2062,THE YO YO CAFE
15:24:45,8/15/2018,Jessamine Parsons,347113-2062,THE YO YO CAFE
5:17:49,9/18/2018,Abbot Wong,347113-2062,THE YO YO CAFE
11:31:53,3/29/2018,Andrew Bridges,347113-2062,THE YO YO CAFE
16:50:55,2/8/2016,Uriel Wynn,347113-2062,THE YO YO CAFE
6:13:33,11/6/2017,Daniel King,347113-2062,THE YO YO CAFE
15:58:22,7/7/2015,Rebekah Melton,347113-2062,THE YO YO CAFE
9:26:15,10/1/2015,Raya Glover,347113-2062,THE YO YO CAFE
5:55:29,1/8/2016,Herman Mcknight,347113-2062,THE YO YO CAFE
14:52:23,2/23/2016,Sasha Murphy,347113-2062,THE YO YO CAFE
10:23:06,6/2/2017,Veda Luna,347113-2062,THE YO YO CAFE
12:45:56,3/5/2018,Connor Peters,347113-2062,THE YO YO CAFE
11:46:53,12/22/2017,Naomi Williamson,347113-2062,THE YO YO CAFE
9:52:41,4/18/2017,Laurel Forbes,347113-2062,THE YO YO CAFE
14:56:04,12/21/2017,Fuller Tyler,347113-2062,THE YO YO CAFE
5:36:41,9/24/2018,Omar Dale,347113-2062,THE YO YO CAFE
9:02:09,12/5/2018,Christine Gordon,347113-2062,THE YO YO CAFE
12:31:14,8/10/2018,Craig Elliott,347113-2062,THE YO YO CAFE
8:36:48,8/21/2017,Kasper Wade,347113-2062,THE YO YO CAFE
6:15:07,2/20/2017,Sage Cunningham,347113-2062,THE YO YO CAFE
14:20:01,7/10/2017,Christine Gordon,347113-2062,THE YO YO CAFE
7:35:21,2/27/2017,Josiah Gutierrez,347113-2062,THE YO YO CAFE
8:09:57,6/11/2015,Jamal Benson,347113-2062,THE YO YO CAFE
14:01:46,8/23/2016,Brennan Clemons,347113-2062,THE YO YO CAFE
13:25:00,10/6/2016,Merritt Benson,347113-2062,THE YO YO CAFE
14:22:42,6/27/2018,McKenzie Quinn,347113-2062,THE YO YO CAFE
8:36:23,6/9/2016,Bianca Alford,347113-2062,THE YO YO CAFE
11:30:51,6/22/2016,Kevin Cherry,347113-2062,THE YO YO CAFE
13:26:43,6/8/2016,Zeus Orr,347113-2062,THE YO YO CAFE
12:23:32,1/13/2016,Yolanda Puckett,347113-2062,THE YO YO CAFE
5:17:38,1/19/2016,Kareem Thomas,347113-2062,THE YO YO CAFE
17:21:20,12/31/2015,Portia Foster,347113-2062,THE YO YO CAFE
17:13:49,8/10/2015,Omar Dale,347113-2062,THE YO YO CAFE
5:45:33,10/6/2016,Jada Lawson,347113-2062,THE YO YO CAFE
11:04:45,1/28/2016,Herman Mcknight,347113-2062,THE YO YO CAFE
6:52:56,6/18/2018,Gabriel Mckee,347113-2062,THE YO YO CAFE
11:33:30,7/29/2016,Bianca Alford,347113-2062,THE YO YO CAFE
5:04:22,8/25/2017,Lael Coffey,347113-2062,THE YO YO CAFE
10:57:34,1/13/2017,Echo Byers,347113-2062,THE YO YO CAFE
6:51:41,3/12/2015,Merritt Benson,347113-2062,THE YO YO CAFE
7:36:11,7/12/2016,Brennan Clemons,347113-2062,THE YO YO CAFE
6:45:05,11/2/2018,Ginger Gallagher,347113-2062,THE YO YO CAFE
8:02:25,5/13/2016,Lucy Walter,347113-2062,THE YO YO CAFE
5:25:35,3/10/2017,Alisa Acevedo,347113-2062,THE YO YO CAFE
5:11:29,11/12/2015,Daniel King,347113-2062,THE YO YO CAFE
14:33:48,5/11/2017,Ferris Norton,347113-2062,THE YO YO CAFE
6:02:41,6/23/2015,Abbot Wong,347113-2062,THE YO YO CAFE
14:58:39,1/3/2018,Raya Glover,347113-2062,THE YO YO CAFE
12:51:05,8/13/2018,Connor Peters,347113-2062,THE YO YO CAFE
6:01:52,5/2/2018,Amir Beasley,347113-2062,THE YO YO CAFE
13:27:34,7/11/2017,Sasha Murphy,347113-2062,THE YO YO CAFE
16:48:52,9/29/2017,Debra Cohen,347113-2062,THE YO YO CAFE
16:19:45,9/7/2017,Austin Shaffer,347113-2062,THE YO YO CAFE
17:25:49,8/29/2017,Brennan Clemons,347113-2062,THE YO YO CAFE
14:06:56,5/19/2015,Gabriel Mckee,347113-2062,THE YO YO CAFE
15:28:07,3/4/2016,Rebekah Melton,347113-2062,THE YO YO CAFE
7:51:26,12/21/2018,Rafael Chen,347113-2062,THE YO YO CAFE
17:06:03,1/1/2016,Amir Beasley,347113-2062,THE YO YO CAFE
16:35:38,10/4/2016,Cynthia Cochran,347113-2062,THE YO YO CAFE
9:20:54,5/26/2015,Cleo Knox,347113-2062,THE YO YO CAFE
6:47:51,10/5/2016,Abbot Wong,347113-2062,THE YO YO CAFE
9:24:21,12/17/2018,Lael Coffey,347113-2062,THE YO YO CAFE
17:08:54,3/17/2017,Whitney Hale,347113-2062,THE YO YO CAFE
16:32:46,9/30/2016,Whitney Hale,347113-2062,THE YO YO CAFE
8:23:09,8/16/2018,Rylee George,347113-2062,THE YO YO CAFE
13:36:17,7/19/2018,Ferris Norton,347113-2062,THE YO YO CAFE
11:46:25,2/20/2018,Jada Lawson,347113-2062,THE YO YO CAFE
11:43:19,5/13/2016,Rhona Nguyen,347113-2062,THE YO YO CAFE
9:11:55,7/20/2018,Jamal Benson,347113-2062,THE YO YO CAFE
10:09:33,11/20/2018,Ginger Gallagher,347113-2062,THE YO YO CAFE
14:38:36,7/28/2016,Christine Gordon,347113-2062,THE YO YO CAFE
9:35:53,12/30/2015,Jada Wilkins,347113-2062,THE YO YO CAFE
6:29:25,2/10/2015,Ginger Gallagher,347113-2062,THE YO YO CAFE
17:51:09,5/11/2016,Kasper Wade,065245-1634,En Vrac
18:14:51,8/28/2018,Ariana Larson,065245-1634,En Vrac
5:07:57,10/10/2017,Kevin Cherry,065245-1634,En Vrac
4:07:25,8/13/2015,Uta Cooley,065245-1634,En Vrac
15:28:41,11/22/2016,Josiah Gutierrez,065245-1634,En Vrac
18:29:44,4/5/2016,Gabriel Mckee,065245-1634,En Vrac
18:39:33,1/7/2016,Merritt Benson,065245-1634,En Vrac
16:24:06,6/22/2016,Yolanda Puckett,065245-1634,En Vrac
16:49:19,3/27/2017,Fuller Tyler,065245-1634,En Vrac
5:58:39,8/29/2017,Portia Foster,065245-1634,En Vrac
12:04:32,3/17/2016,Carson Lester,065245-1634,En Vrac
6:44:39,4/6/2016,Clementine Barry,065245-1634,En Vrac
15:42:06,1/1/2016,Connor Peters,065245-1634,En Vrac
12:01:13,11/3/2016,Kasper Wade,065245-1634,En Vrac
8:18:22,8/22/2016,Brennan Clemons,065245-1634,En Vrac
11:54:53,7/3/2018,Brennan Clemons,065245-1634,En Vrac
9:16:02,10/24/2017,Portia Foster,065245-1634,En Vrac
6:46:30,10/31/2017,Elmo Jefferson,065245-1634,En Vrac
14:07:42,8/9/2018,Tatum Duke,065245-1634,En Vrac
3:16:36,8/25/2016,Gabriel Mckee,065245-1634,En Vrac
4:26:30,12/15/2017,Christine Gordon,065245-1634,En Vrac
15:58:52,11/30/2015,Christine Gordon,065245-1634,En Vrac
9:32:13,2/14/2018,Fuller Tyler,065245-1634,En Vrac
9:48:56,9/19/2017,Griffith Chaney,065245-1634,En Vrac
11:36:17,2/19/2018,Derek Stuart,065245-1634,En Vrac
17:04:13,7/31/2015,Uriel Wynn,065245-1634,En Vrac
14:38:40,8/3/2016,Jada Wilkins,065245-1634,En Vrac
9:38:10,9/11/2017,Abbot Wong,065245-1634,En Vrac
16:27:09,12/22/2016,Josiah Gutierrez,065245-1634,En Vrac
12:11:05,10/20/2016,Ginger Gallagher,065245-1634,En Vrac
13:29:32,11/10/2017,Lael Coffey,065245-1634,En Vrac
9:21:14,7/5/2017,Rafael Chen,065245-1634,En Vrac
4:45:59,2/2/2015,Rafael Chen,065245-1634,En Vrac
17:01:43,4/3/2015,Erasmus Short,065245-1634,En Vrac
3:47:55,10/31/2018,Ferris Norton,065245-1634,En Vrac
8:17:07,6/17/2016,Rhona Nguyen,065245-1634,En Vrac
8:26:57,5/25/2018,McKenzie Quinn,065245-1634,En Vrac
15:13:42,9/13/2018,Daniel King,065245-1634,En Vrac
17:43:51,2/12/2015,Ariana Larson,065245-1634,En Vrac
3:46:17,4/19/2017,Kevin Cherry,065245-1634,En Vrac
11:12:46,9/5/2018,Cleo Knox,065245-1634,En Vrac
16:29:59,4/13/2018,Gabriel Mckee,065245-1634,En Vrac
4:51:38,10/3/2018,Quincy Aguirre,065245-1634,En Vrac
9:25:13,9/21/2016,Veda Luna,065245-1634,En Vrac
