id,Bar,BarState,License,Name,DrinkerState,SSN,YesOrNo
5,Seven Bamboo,Idaho,759258-8235,Michelle Wolf,Idaho,394-63-08,No
7,Le Syndicat,Idaho,555889-1650,Michelle Wolf,Idaho,394-63-08,No
66,HANARO RESTAURANT AND LOUNGE,Idaho,367303-7044,Michelle Wolf,Idaho,394-63-08,No
85,Bar Neon Monkey,Idaho,829829-6701,Michelle Wolf,Idaho,394-63-08,Yes
149,HOP N GRAPE,Idaho,197460-5337,Michelle Wolf,Idaho,394-63-08,Yes
213,The DrumLeyton,Idaho,855299-2110,Michelle Wolf,Idaho,394-63-08,Yes
239,MIDDLE EAST CUISINE,Idaho,682135-2579,Michelle Wolf,Idaho,394-63-08,No
124,THE GREENE TURTLE-Az,Arizona,272426-2650,Myles Neal,Arizona,173-69-01,Yes
153,CANA BEER & WINE,Arizona,192695-6895,Myles Neal,Arizona,173-69-01,Yes
67,Moonshiner,Florida,807305-7500,Jayme Anthony,Florida,849-74-06,No
74,Aux Folies,Florida,178856-0090,Jayme Anthony,Florida,849-74-06,Yes
87,Neko,Florida,097147-8367,Jayme Anthony,Florida,849-74-06,No
119,SHALOM STRICTLY KOSHER MEATS,Florida,077097-3972,Jayme Anthony,Florida,849-74-06,No
158,SOUTHLAWN RESTAURANT,Florida,558375-0236,Jayme Anthony,Florida,849-74-06,No
161,Artesian,Florida,023683-4925,Jayme Anthony,Florida,849-74-06,Yes
228,BACCHUS OF LEBANON,Florida,397549-9173,Jayme Anthony,Florida,849-74-06,No
246,Brass Monkey,Florida,704506-9023,Jayme Anthony,Florida,849-74-06,No
1,TACO BAR,New Hampshire,417478-9703,Chanda Bolton,New Hampshire,577-59-02,No
27,PARTY TIME LOUNGE,New Hampshire,513075-0960,Chanda Bolton,New Hampshire,577-59-02,Yes
62,CUBA DE AYER,New Hampshire,746894-2946,Chanda Bolton,New Hampshire,577-59-02,Yes
63,THE YO YO CAFE,New Hampshire,347113-2062,Chanda Bolton,New Hampshire,577-59-02,No
64,En Vrac,New Hampshire,065245-1634,Chanda Bolton,New Hampshire,577-59-02,No
16,FOREST GLEN PUB,Oregon,724454-6920,Heidi Payne,Oregon,041-21-03,Yes
42,HOWARD BAR & GRILL,Oregon,564383-9375,Heidi Payne,Oregon,041-21-03,Yes
103,LOS CHORROS RESTAURANT,Oregon,637478-3600,Heidi Payne,Oregon,041-21-03,No
123,DUCK DUCK GOOSE,Oregon,844789-9843,Heidi Payne,Oregon,041-21-03,Yes
210,SANTO POLLO ,Oregon,348034-4278,Heidi Payne,Oregon,041-21-03,Yes
9,The B-Hive,Nebraska,159927-7181,Ursula Carver,Nebraska,364-48-03,Yes
41,TWINBROOK BAR,Nebraska,792185-8796,Ursula Carver,Nebraska,364-48-03,Yes
44,L’avant comptoir du marché,Nebraska,508969-5034,Ursula Carver,Nebraska,364-48-03,No
53,Les Trois 8,Nebraska,066016-1696,Ursula Carver,Nebraska,364-48-03,No
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Adrian Mcmillan,Oklahoma,172-37-06,No
47,SAMANTHA'S,Oklahoma,065321-9717,Adrian Mcmillan,Oklahoma,172-37-06,No
70,Bar Hemingway,Oklahoma,573547-0154,Adrian Mcmillan,Oklahoma,172-37-06,No
80,NEWS EXPRESS,Oklahoma,615857-5438,Adrian Mcmillan,Oklahoma,172-37-06,No
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Adrian Mcmillan,Oklahoma,172-37-06,No
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Adrian Mcmillan,Oklahoma,172-37-06,No
5,Seven Bamboo,Idaho,759258-8235,Zorita Blanchard,Idaho,854-50-07,No
7,Le Syndicat,Idaho,555889-1650,Zorita Blanchard,Idaho,854-50-07,Yes
66,HANARO RESTAURANT AND LOUNGE,Idaho,367303-7044,Zorita Blanchard,Idaho,854-50-07,No
85,Bar Neon Monkey,Idaho,829829-6701,Zorita Blanchard,Idaho,854-50-07,Yes
149,HOP N GRAPE,Idaho,197460-5337,Zorita Blanchard,Idaho,854-50-07,No
213,The DrumLeyton,Idaho,855299-2110,Zorita Blanchard,Idaho,854-50-07,No
239,MIDDLE EAST CUISINE,Idaho,682135-2579,Zorita Blanchard,Idaho,854-50-07,Yes
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Devin Herman,Oklahoma,618-18-04,No
47,SAMANTHA'S,Oklahoma,065321-9717,Devin Herman,Oklahoma,618-18-04,Yes
70,Bar Hemingway,Oklahoma,573547-0154,Devin Herman,Oklahoma,618-18-04,Yes
80,NEWS EXPRESS,Oklahoma,615857-5438,Devin Herman,Oklahoma,618-18-04,Yes
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Devin Herman,Oklahoma,618-18-04,Yes
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Devin Herman,Oklahoma,618-18-04,Yes
98,Pivbar Kolomenskoye,Connecticut,365700-4523,Vance Hood,Connecticut,347-04-08,Yes
110,Mandy's Apothecary Irish Pub,Connecticut,036932-8331,Vance Hood,Connecticut,347-04-08,Yes
115,Cabana,Connecticut,012286-7948,Vance Hood,Connecticut,347-04-08,Yes
203,NEW VILLAGE RESTAURANT,Connecticut,034706-7472,Vance Hood,Connecticut,347-04-08,No
237,HUNAN NIGHT,Connecticut,619242-8172,Vance Hood,Connecticut,347-04-08,Yes
67,Moonshiner,Florida,807305-7500,Inga Sloan,Florida,180-83-05,Yes
74,Aux Folies,Florida,178856-0090,Inga Sloan,Florida,180-83-05,Yes
87,Neko,Florida,097147-8367,Inga Sloan,Florida,180-83-05,No
119,SHALOM STRICTLY KOSHER MEATS,Florida,077097-3972,Inga Sloan,Florida,180-83-05,No
158,SOUTHLAWN RESTAURANT,Florida,558375-0236,Inga Sloan,Florida,180-83-05,No
161,Artesian,Florida,023683-4925,Inga Sloan,Florida,180-83-05,No
228,BACCHUS OF LEBANON,Florida,397549-9173,Inga Sloan,Florida,180-83-05,Yes
246,Brass Monkey,Florida,704506-9023,Inga Sloan,Florida,180-83-05,No
1,TACO BAR,New Hampshire,417478-9703,Lael Coffey,New Hampshire,747-73-06,Yes
27,PARTY TIME LOUNGE,New Hampshire,513075-0960,Lael Coffey,New Hampshire,747-73-06,Yes
62,CUBA DE AYER,New Hampshire,746894-2946,Lael Coffey,New Hampshire,747-73-06,No
63,THE YO YO CAFE,New Hampshire,347113-2062,Lael Coffey,New Hampshire,747-73-06,Yes
64,En Vrac,New Hampshire,065245-1634,Lael Coffey,New Hampshire,747-73-06,No
51,Le CopperBay,West Virginia,146626-5681,Wing Workman,West Virginia,388-26-09,No
116,WOODMONT GRILL,West Virginia,277650-5097,Wing Workman,West Virginia,388-26-09,Yes
117,Khoroshaya Ideya,West Virginia,627149-2743,Wing Workman,West Virginia,388-26-09,Yes
135,Roy Castle Pub,West Virginia,026389-3547,Wing Workman,West Virginia,388-26-09,Yes
151,TOMMY JOE'S BAR & GRILL,West Virginia,538974-8509,Wing Workman,West Virginia,388-26-09,Yes
36,PASSION FISH,California,994587-9188,Valentine Daniels,California,493-65-09,No
46,Candelaria,California,645845-0472,Valentine Daniels,California,493-65-09,No
185,CHEESESTEAK MIKE'S,California,214195-2529,Valentine Daniels,California,493-65-09,Yes
23,KWIK BAR & GRILL,Wisconsin,343655-3428,Jordan Kelly,Wisconsin,639-19-08,Yes
35,WORLD OF BEER,Wisconsin,749156-9476,Jordan Kelly,Wisconsin,639-19-08,No
141,John Bull Pub,Wisconsin,936645-6904,Jordan Kelly,Wisconsin,639-19-08,Yes
147,Humble Grape - Battersea,Wisconsin,289362-8384,Jordan Kelly,Wisconsin,639-19-08,Yes
248,The Italian Job,Wisconsin,664654-3022,Jordan Kelly,Wisconsin,639-19-08,Yes
109,John Donne Pub,Indiana,575493-8545,Claire Roth,Indiana,199-01-05,Yes
126,GOURMET PUB,Indiana,238323-5054,Claire Roth,Indiana,199-01-05,Yes
218,IL PORTO,Indiana,657698-5615,Claire Roth,Indiana,199-01-05,No
137,Budvar,Maine,826130-4276,Francis Ware,Maine,827-22-09,Yes
168,The Rivoli Bar,Maine,726147-6027,Francis Ware,Maine,827-22-09,Yes
191,ARMAND'S PIZZERIA & GRILLE,Maine,506492-2536,Francis Ware,Maine,827-22-09,No
215,St. James Tavern,Maine,454665-2704,Francis Ware,Maine,827-22-09,Yes
219,Coconut Willie's Cocktail Lounge,Maine,103228-2632,Francis Ware,Maine,827-22-09,Yes
77,Le Sherry Butt,North Dakota,024478-0706,Wang Fernandez,North Dakota,738-63-09,Yes
79,AY! JALISCO II,North Dakota,622517-0445,Wang Fernandez,North Dakota,738-63-09,Yes
131,AY! JALISCO,North Dakota,139198-2533,Wang Fernandez,North Dakota,738-63-09,No
163,MOBY DICK SEAFOOD,New Mexico,953947-6565,Larissa Pate,New Mexico,563-07-09,Yes
182,Blind Spot,New Mexico,065747-2833,Larissa Pate,New Mexico,563-07-09,Yes
200,RUANG KHAO THAI CUISINE,New Mexico,473565-3935,Larissa Pate,New Mexico,563-07-09,Yes
1,TACO BAR,New Hampshire,417478-9703,Rylee George,New Hampshire,081-58-08,Yes
27,PARTY TIME LOUNGE,New Hampshire,513075-0960,Rylee George,New Hampshire,081-58-08,No
62,CUBA DE AYER,New Hampshire,746894-2946,Rylee George,New Hampshire,081-58-08,Yes
63,THE YO YO CAFE,New Hampshire,347113-2062,Rylee George,New Hampshire,081-58-08,Yes
64,En Vrac,New Hampshire,065245-1634,Rylee George,New Hampshire,081-58-08,No
13,THE BARKING DOG,South Carolina,953633-2746,Jonah Solis,South Carolina,269-56-02,No
55,KENTLANDS GOURMET,South Carolina,457142-3666,Jonah Solis,South Carolina,269-56-02,No
60,LA PANETTERIA ,South Carolina,189702-8542,Jonah Solis,South Carolina,269-56-02,No
71,CLYDE'S,South Carolina,098193-2403,Jonah Solis,South Carolina,269-56-02,Yes
156,The Bar at The Dorchester,South Carolina,137269-3752,Jonah Solis,South Carolina,269-56-02,Yes
36,PASSION FISH,California,994587-9188,Aidan Terry,California,721-65-00,No
46,Candelaria,California,645845-0472,Aidan Terry,California,721-65-00,No
185,CHEESESTEAK MIKE'S,California,214195-2529,Aidan Terry,California,721-65-00,No
33,BARKING MAD CAFE,Montana,173337-7970,Maryam Valencia,Montana,446-06-04,Yes
58,La Commune,Montana,273086-1339,Maryam Valencia,Montana,446-06-04,Yes
59,La Fontaine de Belleville,Montana,035952-6936,Maryam Valencia,Montana,446-06-04,No
241,CANOPY,Montana,993738-4536,Maryam Valencia,Montana,446-06-04,Yes
121,DULCINEA BAR & GRILL,South Dakota,155187-4140,Caryn Roman,South Dakota,090-01-04,No
232,NORMANDIE FARM RESTAURANT,South Dakota,604511-6289,Caryn Roman,South Dakota,090-01-04,Yes
249,TAIPEI TOKYO,South Dakota,147454-4051,Caryn Roman,South Dakota,090-01-04,No
40,EL ANDARIEGO,Iowa,822937-5764,Damon Tanner,Iowa,127-44-09,No
50,Castor Club,Iowa,812147-3998,Damon Tanner,Iowa,127-44-09,Yes
81,Winil Wine Bar,Iowa,348656-7617,Damon Tanner,Iowa,127-44-09,Yes
108,N-EUROMART,Iowa,913546-5087,Damon Tanner,Iowa,127-44-09,Yes
142,Molly Gwynn's,Iowa,408783-4273,Damon Tanner,Iowa,127-44-09,No
159,Ye Olde Mitre,Iowa,379956-5316,Damon Tanner,Iowa,127-44-09,Yes
222,Gecko Grill,Iowa,446219-2628,Damon Tanner,Iowa,127-44-09,No
9,The B-Hive,Nebraska,159927-7181,Micah Oliver,Nebraska,010-73-02,Yes
41,TWINBROOK BAR,Nebraska,792185-8796,Micah Oliver,Nebraska,010-73-02,No
44,L’avant comptoir du marché,Nebraska,508969-5034,Micah Oliver,Nebraska,010-73-02,Yes
53,Les Trois 8,Nebraska,066016-1696,Micah Oliver,Nebraska,010-73-02,Yes
48,LOCK 72 KITCHEN & BAR,Wyoming,797572-9430,Noelani Lamb,Wyoming,472-89-02,Yes
100,Vermuteria,Wyoming,196332-2001,Noelani Lamb,Wyoming,472-89-02,Yes
113,ALL SET,Wyoming,604478-1638,Noelani Lamb,Wyoming,472-89-02,Yes
118,Lord John Russell Pub,Wyoming,804154-3375,Noelani Lamb,Wyoming,472-89-02,Yes
138,OLD TOWN POUR HOUSE,Wyoming,722716-4519,Noelani Lamb,Wyoming,472-89-02,No
173,PETER CHANG'S CHINA BISTRO,Wyoming,578989-6023,Noelani Lamb,Wyoming,472-89-02,Yes
43,Little Red Door,Rhode Island,837313-9248,Zelda Humphrey,Rhode Island,607-75-06,Yes
73,Bisou,Rhode Island,152664-4651,Zelda Humphrey,Rhode Island,607-75-06,Yes
95,B & B ,Rhode Island,567607-2878,Zelda Humphrey,Rhode Island,607-75-06,No
24,PIZZERIA DAMARCO,Washington,443927-4046,Zephania Curtis,Washington,826-82-08,No
96,EL AMATE RESTAURANT,Washington,284564-0263,Zephania Curtis,Washington,826-82-08,No
101,M&BZ,Washington,474140-4315,Zephania Curtis,Washington,826-82-08,No
243,BANGKOK GARDEN RESTAURANT,Washington,577007-7120,Zephania Curtis,Washington,826-82-08,No
30,FINNEGAN'S WAKE IRISH PUB,Virginia,267320-6500,Oliver Salazar,Virginia,228-12-00,No
144,STAINED GLASS PUB,Virginia,033215-5373,Oliver Salazar,Virginia,228-12-00,No
190,The Wigmore,Virginia,785196-5934,Oliver Salazar,Virginia,228-12-00,No
211,THELO GREEK GRILL,Virginia,577421-5163,Oliver Salazar,Virginia,228-12-00,No
217,CLUB 175,Virginia,843001-5555,Oliver Salazar,Virginia,228-12-00,No
124,THE GREENE TURTLE-Az,Arizona,272426-2650,Justine Browning,Arizona,773-07-04,No
153,CANA BEER & WINE,Arizona,192695-6895,Justine Browning,Arizona,773-07-04,No
40,EL ANDARIEGO,Iowa,822937-5764,Yen Moody,Iowa,562-12-00,Yes
50,Castor Club,Iowa,812147-3998,Yen Moody,Iowa,562-12-00,No
81,Winil Wine Bar,Iowa,348656-7617,Yen Moody,Iowa,562-12-00,No
108,N-EUROMART,Iowa,913546-5087,Yen Moody,Iowa,562-12-00,Yes
142,Molly Gwynn's,Iowa,408783-4273,Yen Moody,Iowa,562-12-00,No
159,Ye Olde Mitre,Iowa,379956-5316,Yen Moody,Iowa,562-12-00,No
222,Gecko Grill,Iowa,446219-2628,Yen Moody,Iowa,562-12-00,No
9,The B-Hive,Nebraska,159927-7181,Baxter Parker,Nebraska,156-72-07,Yes
41,TWINBROOK BAR,Nebraska,792185-8796,Baxter Parker,Nebraska,156-72-07,Yes
44,L’avant comptoir du marché,Nebraska,508969-5034,Baxter Parker,Nebraska,156-72-07,Yes
53,Les Trois 8,Nebraska,066016-1696,Baxter Parker,Nebraska,156-72-07,No
184,Belowzero Ice Bar,Texas,679007-3636,Kuame Bullock,Texas,802-07-08,No
186,RED BOWL,Texas,707445-3676,Kuame Bullock,Texas,802-07-08,Yes
195,The Coral Room,Texas,336670-1716,Kuame Bullock,Texas,802-07-08,Yes
207,WATERSHED CAFE,Texas,668344-5222,Kuame Bullock,Texas,802-07-08,No
245,The Chandos Arms,Texas,072616-5319,Kuame Bullock,Texas,802-07-08,Yes
40,EL ANDARIEGO,Iowa,822937-5764,Jade Navarro,Iowa,134-01-04,No
50,Castor Club,Iowa,812147-3998,Jade Navarro,Iowa,134-01-04,No
81,Winil Wine Bar,Iowa,348656-7617,Jade Navarro,Iowa,134-01-04,No
108,N-EUROMART,Iowa,913546-5087,Jade Navarro,Iowa,134-01-04,No
142,Molly Gwynn's,Iowa,408783-4273,Jade Navarro,Iowa,134-01-04,Yes
159,Ye Olde Mitre,Iowa,379956-5316,Jade Navarro,Iowa,134-01-04,Yes
222,Gecko Grill,Iowa,446219-2628,Jade Navarro,Iowa,134-01-04,Yes
52,EGGSPECTATION,Missouri,459940-2189,Flynn Joseph,Missouri,853-01-08,Yes
54,L'Ours Bar,Missouri,402911-2895,Flynn Joseph,Missouri,853-01-08,No
134,Genatzvale Hall,Missouri,825794-2857,Flynn Joseph,Missouri,853-01-08,Yes
150,CHOICE ,Missouri,075626-4206,Flynn Joseph,Missouri,853-01-08,Yes
223,SILVER,Missouri,716079-8588,Flynn Joseph,Missouri,853-01-08,No
36,PASSION FISH,California,994587-9188,Holmes Shelton,California,401-44-05,No
46,Candelaria,California,645845-0472,Holmes Shelton,California,401-44-05,No
185,CHEESESTEAK MIKE'S,California,214195-2529,Holmes Shelton,California,401-44-05,Yes
33,BARKING MAD CAFE,Montana,173337-7970,Hilda Hunter,Montana,273-12-01,Yes
58,La Commune,Montana,273086-1339,Hilda Hunter,Montana,273-12-01,Yes
59,La Fontaine de Belleville,Montana,035952-6936,Hilda Hunter,Montana,273-12-01,No
241,CANOPY,Montana,993738-4536,Hilda Hunter,Montana,273-12-01,Yes
48,LOCK 72 KITCHEN & BAR,Wyoming,797572-9430,Neil Reeves,Wyoming,231-57-06,No
100,Vermuteria,Wyoming,196332-2001,Neil Reeves,Wyoming,231-57-06,Yes
113,ALL SET,Wyoming,604478-1638,Neil Reeves,Wyoming,231-57-06,Yes
118,Lord John Russell Pub,Wyoming,804154-3375,Neil Reeves,Wyoming,231-57-06,Yes
138,OLD TOWN POUR HOUSE,Wyoming,722716-4519,Neil Reeves,Wyoming,231-57-06,Yes
173,PETER CHANG'S CHINA BISTRO,Wyoming,578989-6023,Neil Reeves,Wyoming,231-57-06,Yes
17,The Backbeat,Pennsylvania,845635-3971,Randall Roberson,Pennsylvania,183-82-01,Yes
57,La Mezcaleria,Pennsylvania,059219-3288,Randall Roberson,Pennsylvania,183-82-01,Yes
65,EL MARIACHI,Pennsylvania,107629-9856,Randall Roberson,Pennsylvania,183-82-01,No
122,Tweed&Stout,Pennsylvania,443862-2740,Randall Roberson,Pennsylvania,183-82-01,Yes
133,DAD'S BEER ,Pennsylvania,987820-7241,Randall Roberson,Pennsylvania,183-82-01,No
231,OUTTA THE WAY CAFE,Pennsylvania,993879-6407,Randall Roberson,Pennsylvania,183-82-01,Yes
235,MINERVA INDIAN CUISINE,Pennsylvania,636663-6196,Randall Roberson,Pennsylvania,183-82-01,Yes
15,GOLF ULTRA LOUNGE,Colorado,008054-3713,Alden Levy,Colorado,280-90-09,Yes
45,FOUR U,Colorado,436611-7341,Alden Levy,Colorado,280-90-09,Yes
75,TARA THAI,Colorado,514464-4324,Alden Levy,Colorado,280-90-09,Yes
148,OLAZZO RESTAURANT,Colorado,544976-6244,Alden Levy,Colorado,280-90-09,Yes
171,BETHESDA CRAB HOUSE,Colorado,789601-4995,Alden Levy,Colorado,280-90-09,No
51,Le CopperBay,West Virginia,146626-5681,Paloma Myers,West Virginia,423-71-02,Yes
116,WOODMONT GRILL,West Virginia,277650-5097,Paloma Myers,West Virginia,423-71-02,No
117,Khoroshaya Ideya,West Virginia,627149-2743,Paloma Myers,West Virginia,423-71-02,Yes
135,Roy Castle Pub,West Virginia,026389-3547,Paloma Myers,West Virginia,423-71-02,No
151,TOMMY JOE'S BAR & GRILL,West Virginia,538974-8509,Paloma Myers,West Virginia,423-71-02,Yes
124,THE GREENE TURTLE-Az,Arizona,272426-2650,Amethyst Fitzpatrick,Arizona,162-50-03,Yes
153,CANA BEER & WINE,Arizona,192695-6895,Amethyst Fitzpatrick,Arizona,162-50-03,No
52,EGGSPECTATION,Missouri,459940-2189,Bradley Le,Missouri,372-26-05,Yes
54,L'Ours Bar,Missouri,402911-2895,Bradley Le,Missouri,372-26-05,Yes
134,Genatzvale Hall,Missouri,825794-2857,Bradley Le,Missouri,372-26-05,Yes
150,CHOICE ,Missouri,075626-4206,Bradley Le,Missouri,372-26-05,Yes
223,SILVER,Missouri,716079-8588,Bradley Le,Missouri,372-26-05,Yes
6,PINEY BRANCH PUB,Minnesota,574707-0877,Jasmine Shannon,Minnesota,807-89-02,No
18,BECLAWS,Minnesota,269500-5799,Jasmine Shannon,Minnesota,807-89-02,Yes
157,TARA THAI RESTAURANT,Minnesota,033029-0636,Jasmine Shannon,Minnesota,807-89-02,Yes
183,EVA LOUNGE,Minnesota,243206-3382,Jasmine Shannon,Minnesota,807-89-02,No
212,EL SOL SALVADOREAN & MEXICAN REST.,Minnesota,519829-9801,Jasmine Shannon,Minnesota,807-89-02,No
4,Blue Angel,Hawaii,802054-2166,Troy Lambert,Hawaii,736-27-09,No
204,BARREL & CROW,Hawaii,938023-9690,Troy Lambert,Hawaii,736-27-09,Yes
247,Daly's Wine Bar,Hawaii,686766-4572,Troy Lambert,Hawaii,736-27-09,No
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Kendall Clements,Oklahoma,109-16-08,No
47,SAMANTHA'S,Oklahoma,065321-9717,Kendall Clements,Oklahoma,109-16-08,Yes
70,Bar Hemingway,Oklahoma,573547-0154,Kendall Clements,Oklahoma,109-16-08,Yes
80,NEWS EXPRESS,Oklahoma,615857-5438,Kendall Clements,Oklahoma,109-16-08,No
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Kendall Clements,Oklahoma,109-16-08,No
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Kendall Clements,Oklahoma,109-16-08,Yes
52,EGGSPECTATION,Missouri,459940-2189,Keegan Gamble,Missouri,382-34-01,Yes
54,L'Ours Bar,Missouri,402911-2895,Keegan Gamble,Missouri,382-34-01,Yes
134,Genatzvale Hall,Missouri,825794-2857,Keegan Gamble,Missouri,382-34-01,Yes
150,CHOICE ,Missouri,075626-4206,Keegan Gamble,Missouri,382-34-01,Yes
223,SILVER,Missouri,716079-8588,Keegan Gamble,Missouri,382-34-01,No
26,BOCA BOTANA'S,Utah,633641-0946,Garth Mcdonald,Utah,602-10-09,No
29,KOREAN KORNER,Utah,252115-9828,Garth Mcdonald,Utah,602-10-09,No
83,TASTE OF EUROPE,Utah,383254-4286,Garth Mcdonald,Utah,602-10-09,Yes
112,MRS. K'S TOLL HOUSE,Utah,204463-2632,Garth Mcdonald,Utah,602-10-09,No
193,THAI TASTE,Utah,393201-0154,Garth Mcdonald,Utah,602-10-09,Yes
206,SASUNS,Utah,239755-5612,Garth Mcdonald,Utah,602-10-09,Yes
17,The Backbeat,Pennsylvania,845635-3971,Breanna Riley,Pennsylvania,192-95-08,No
57,La Mezcaleria,Pennsylvania,059219-3288,Breanna Riley,Pennsylvania,192-95-08,No
65,EL MARIACHI,Pennsylvania,107629-9856,Breanna Riley,Pennsylvania,192-95-08,Yes
122,Tweed&Stout,Pennsylvania,443862-2740,Breanna Riley,Pennsylvania,192-95-08,Yes
133,DAD'S BEER ,Pennsylvania,987820-7241,Breanna Riley,Pennsylvania,192-95-08,No
231,OUTTA THE WAY CAFE,Pennsylvania,993879-6407,Breanna Riley,Pennsylvania,192-95-08,Yes
235,MINERVA INDIAN CUISINE,Pennsylvania,636663-6196,Breanna Riley,Pennsylvania,192-95-08,No
125,SPRING BEER HOUSE,Nevada,556027-9498,Rogan Rice,Nevada,041-98-04,Yes
127,KINGSVIEW CLUB,Nevada,047272-1463,Rogan Rice,Nevada,041-98-04,Yes
128,Bruxelles,Nevada,935080-2824,Rogan Rice,Nevada,041-98-04,No
136,TAKOMA PARK PUB,Nevada,562552-4672,Rogan Rice,Nevada,041-98-04,No
160,BALDUCCI'S,Nevada,189932-3255,Rogan Rice,Nevada,041-98-04,No
208,SEOULFOOD DC,Nevada,328119-7933,Rogan Rice,Nevada,041-98-04,Yes
224,Giza Hookah Lounge,Nevada,309407-2687,Rogan Rice,Nevada,041-98-04,No
104,TRATTORIA SORRENTO,Kentucky,692127-6439,Garrett Mcbride,Kentucky,772-65-07,No
143,Respublika,Kentucky,457966-5128,Garrett Mcbride,Kentucky,772-65-07,Yes
152,Tavern U Okolitsy,Kentucky,302168-0412,Garrett Mcbride,Kentucky,772-65-07,Yes
192,TAIPEI CAFE,Kentucky,083408-0624,Garrett Mcbride,Kentucky,772-65-07,Yes
198,Long Bar,Kentucky,395573-9457,Garrett Mcbride,Kentucky,772-65-07,No
48,LOCK 72 KITCHEN & BAR,Wyoming,797572-9430,Unity Buckner,Wyoming,712-19-06,No
100,Vermuteria,Wyoming,196332-2001,Unity Buckner,Wyoming,712-19-06,No
113,ALL SET,Wyoming,604478-1638,Unity Buckner,Wyoming,712-19-06,Yes
118,Lord John Russell Pub,Wyoming,804154-3375,Unity Buckner,Wyoming,712-19-06,No
138,OLD TOWN POUR HOUSE,Wyoming,722716-4519,Unity Buckner,Wyoming,712-19-06,No
173,PETER CHANG'S CHINA BISTRO,Wyoming,578989-6023,Unity Buckner,Wyoming,712-19-06,Yes
19,The Blank Club,North Carolina,307264-2642,Gemma Roth,North Carolina,702-58-01,Yes
22,J N K BEER & WINE,North Carolina,368909-3791,Gemma Roth,North Carolina,702-58-01,No
34,MELLOW MUSHROOM,North Carolina,826547-8266,Gemma Roth,North Carolina,702-58-01,No
56,SHANGHAI VILLAGE,North Carolina,329549-8939,Gemma Roth,North Carolina,702-58-01,No
68,A.P. Stump's,Ohio,MA12347,Tobias Mueller,Ohio,389-25-02,No
178,SIU'S ASIAN BISTRO,Ohio,647562-0404,Tobias Mueller,Ohio,389-25-02,No
187,ATTMAN'S BAR & GRILL,Ohio,548813-2340,Tobias Mueller,Ohio,389-25-02,No
221,The Ship and Whale,Ohio,986328-7539,Tobias Mueller,Ohio,389-25-02,No
137,Budvar,Maine,826130-4276,Marcia Levine,Maine,299-34-04,No
168,The Rivoli Bar,Maine,726147-6027,Marcia Levine,Maine,299-34-04,No
191,ARMAND'S PIZZERIA & GRILLE,Maine,506492-2536,Marcia Levine,Maine,299-34-04,Yes
215,St. James Tavern,Maine,454665-2704,Marcia Levine,Maine,299-34-04,No
219,Coconut Willie's Cocktail Lounge,Maine,103228-2632,Marcia Levine,Maine,299-34-04,No
14,SENOR TEQUILA'S,Delaware,744864-1998,Bell Rosales,Delaware,749-87-08,Yes
72,Chez Ammad,Delaware,195979-2548,Bell Rosales,Delaware,749-87-08,Yes
94,ARIA BAR & GRILL,Delaware,705071-9785,Bell Rosales,Delaware,749-87-08,No
166,PETERS CARRY OUT,Delaware,825935-7435,Bell Rosales,Delaware,749-87-08,No
227,CUBANO'S,Delaware,284560-8641,Bell Rosales,Delaware,749-87-08,Yes
238,THE QUARRY HOUSE TAVERN,Delaware,906351-1597,Bell Rosales,Delaware,749-87-08,No
124,THE GREENE TURTLE-Az,Arizona,272426-2650,Logan Young,Arizona,442-85-07,Yes
153,CANA BEER & WINE,Arizona,192695-6895,Logan Young,Arizona,442-85-07,No
26,BOCA BOTANA'S,Utah,633641-0946,Rana Carroll,Utah,817-66-02,Yes
29,KOREAN KORNER,Utah,252115-9828,Rana Carroll,Utah,817-66-02,No
83,TASTE OF EUROPE,Utah,383254-4286,Rana Carroll,Utah,817-66-02,No
112,MRS. K'S TOLL HOUSE,Utah,204463-2632,Rana Carroll,Utah,817-66-02,No
193,THAI TASTE,Utah,393201-0154,Rana Carroll,Utah,817-66-02,Yes
