BillID,Time,Date,SSN,License
4298,4:05:59,2017-10-20,691-27-04,797572-9430
4299,11:06:29,2018-08-15,777-64-06,797572-9430
4300,14:20:54,2015-05-11,845-40-01,797572-9430
4301,15:49:15,2017-08-18,895-58-05,797572-9430
4302,10:41:08,2015-08-06,045-43-06,797572-9430
4303,5:08:54,2017-05-19,277-76-05,797572-9430
4304,2:59:33,2018-07-04,522-52-01,797572-9430
4305,5:15:18,2015-03-27,192-45-08,797572-9430
4306,4:56:10,2016-09-02,364-05-09,797572-9430
4307,13:07:47,2015-06-08,042-90-05,797572-9430
4308,8:08:44,2018-06-06,670-03-05,797572-9430
4309,5:46:27,2016-10-04,546-23-00,797572-9430
4310,7:32:05,2015-09-22,741-28-06,797572-9430
4311,3:09:10,2016-04-15,225-46-06,797572-9430
4312,12:02:54,2017-07-06,050-79-00,797572-9430
4313,1:46:03,2015-03-11,364-18-06,797572-9430
4314,4:35:30,2018-03-09,705-82-04,797572-9430
4315,16:23:21,2018-06-21,099-27-06,797572-9430
4316,5:39:52,2015-02-25,389-19-01,797572-9430
4317,1:56:00,2016-12-26,741-28-06,797572-9430
4318,6:28:43,2017-05-09,434-40-08,797572-9430
4319,16:08:38,2018-07-12,595-31-02,797572-9430
4320,8:43:55,2016-01-01,398-13-01,797572-9430
4321,3:09:14,2017-08-04,734-87-07,797572-9430
4322,6:19:49,2017-08-28,364-18-06,797572-9430
4323,13:07:36,2017-07-17,282-66-05,797572-9430
4324,9:53:37,2017-04-06,223-68-00,797572-9430
4325,4:42:24,2015-08-12,364-18-06,797572-9430
4326,1:11:25,2016-03-28,292-88-01,797572-9430
4327,2:15:04,2018-03-26,389-19-01,797572-9430
4328,10:51:31,2015-06-08,099-27-06,797572-9430
4329,3:53:43,2017-02-14,056-69-02,797572-9430
4330,6:21:37,2017-09-28,364-18-06,797572-9430
4331,7:20:29,2017-11-20,351-03-00,797572-9430
4332,3:48:34,2017-01-12,751-10-04,797572-9430
4333,10:00:31,2016-07-29,199-38-02,797572-9430
4334,12:20:45,2017-07-10,109-79-01,797572-9430
4335,15:10:50,2017-05-24,223-68-00,797572-9430
4336,8:15:15,2017-06-26,003-44-04,797572-9430
4337,13:37:57,2017-07-24,444-11-09,797572-9430
4338,5:14:02,2018-06-21,109-79-01,797572-9430
4339,6:00:52,2017-11-16,207-45-08,797572-9430
4340,6:29:59,2017-10-10,347-61-00,797572-9430
4341,13:38:04,2018-11-08,109-79-01,797572-9430
4342,2:21:32,2017-04-24,496-71-04,797572-9430
4343,10:31:51,2017-09-14,056-14-03,797572-9430
4344,13:51:48,2018-01-11,229-27-03,797572-9430
4345,12:49:19,2015-02-17,778-78-00,797572-9430
4346,14:40:38,2015-08-03,405-31-01,797572-9430
4347,8:51:55,2015-07-29,207-45-08,797572-9430
4348,16:16:59,2016-01-15,436-47-00,797572-9430
4349,6:49:28,2016-08-18,533-21-02,797572-9430
4350,5:27:19,2018-11-06,045-43-06,797572-9430
4351,14:15:16,2016-10-10,778-78-00,797572-9430
4352,14:35:35,2016-04-25,764-41-08,797572-9430
4353,13:16:07,2015-05-12,388-13-06,797572-9430
4354,11:38:42,2017-10-12,064-47-01,797572-9430
4355,1:33:10,2016-08-10,413-57-05,797572-9430
4356,11:19:36,2016-09-26,855-85-07,797572-9430
4357,9:47:08,2015-09-07,631-83-03,797572-9430
4358,3:01:46,2016-10-17,400-57-02,797572-9430
4359,2:15:11,2016-10-14,688-01-00,797572-9430
4360,6:19:51,2015-11-24,688-01-00,797572-9430
4361,9:40:05,2016-04-29,400-57-02,797572-9430
4362,9:33:05,2016-02-29,775-56-06,797572-9430
4363,15:33:06,2016-12-30,778-78-00,797572-9430
4364,11:36:54,2017-08-08,003-44-04,797572-9430
4365,11:17:38,2015-12-09,778-78-00,797572-9430
4366,6:38:22,2016-05-12,128-81-09,797572-9430
4367,5:22:19,2015-03-09,389-19-01,797572-9430
4368,5:31:10,2015-12-08,685-17-03,797572-9430
4369,9:16:52,2016-02-09,522-52-01,797572-9430
4370,14:05:14,2016-07-11,522-52-01,797572-9430
4371,15:29:55,2017-04-13,282-66-05,797572-9430
4372,6:37:58,2016-08-04,307-37-00,207005-7456
4373,15:17:19,2017-10-06,119-71-09,207005-7456
4374,19:06:05,2015-12-09,188-48-02,207005-7456
4375,20:38:17,2018-12-11,803-73-02,207005-7456
4376,9:29:20,2015-01-05,608-32-05,207005-7456
4377,9:54:09,2015-12-03,560-50-07,207005-7456
4378,19:19:21,2017-10-13,174-01-09,207005-7456
4379,7:40:49,2016-05-25,428-31-05,207005-7456
4380,19:42:35,2018-03-23,673-15-06,207005-7456
4381,20:04:38,2015-11-17,237-04-07,207005-7456
4382,15:21:34,2016-01-15,177-96-05,207005-7456
4383,18:17:39,2015-11-09,420-43-07,207005-7456
4384,5:28:23,2017-05-22,196-04-07,207005-7456
4385,18:43:51,2017-02-24,257-59-05,207005-7456
4386,4:55:39,2016-07-28,392-72-07,207005-7456
4387,14:34:45,2015-07-07,811-21-00,207005-7456
4388,10:30:11,2015-09-10,726-09-08,207005-7456
4389,18:37:34,2017-04-24,048-85-03,207005-7456
4390,11:52:31,2016-02-29,875-74-00,207005-7456
4391,19:50:58,2017-02-01,706-27-05,207005-7456
4392,21:05:40,2015-06-12,819-38-00,207005-7456
4393,4:41:36,2015-08-20,749-24-08,207005-7456
4394,17:11:05,2015-01-22,733-52-07,207005-7456
4395,5:37:15,2016-02-23,860-14-02,207005-7456
4396,7:06:49,2017-10-10,629-43-00,207005-7456
4397,10:31:17,2017-04-26,035-01-01,207005-7456
4398,7:19:22,2015-05-06,819-38-00,207005-7456
4399,21:40:24,2018-01-11,395-17-07,207005-7456
4400,8:12:31,2016-02-17,174-72-04,207005-7456
4401,4:19:23,2018-02-02,100-36-04,207005-7456
4402,15:51:13,2015-10-08,608-32-05,207005-7456
4403,20:23:17,2015-03-17,237-04-07,207005-7456
4404,15:16:59,2017-09-18,175-17-02,207005-7456
4405,15:34:40,2017-08-28,399-06-07,207005-7456
4406,10:09:06,2018-10-15,860-14-02,207005-7456
4407,18:22:22,2016-04-22,466-20-03,207005-7456
4408,21:56:43,2016-03-31,177-24-08,207005-7456
4409,18:13:14,2018-03-07,524-62-04,207005-7456
4410,5:54:32,2017-05-30,428-31-05,207005-7456
4411,18:58:32,2015-09-21,749-24-08,207005-7456
4412,15:45:08,2017-07-17,399-91-09,207005-7456
4413,3:55:14,2015-04-14,102-99-01,207005-7456
4414,12:57:46,2018-09-14,165-68-01,207005-7456
4415,8:08:20,2016-02-29,502-58-03,207005-7456
4416,7:51:08,2017-09-21,023-23-00,207005-7456
4417,4:08:14,2018-04-02,181-82-07,207005-7456
4418,21:53:08,2017-01-19,670-33-06,207005-7456
4419,16:00:25,2017-12-08,196-04-07,207005-7456
4420,14:00:42,2015-10-13,526-42-02,207005-7456
4421,8:34:29,2017-01-06,670-33-06,207005-7456
4422,8:59:09,2015-08-21,238-17-02,207005-7456
4423,3:33:37,2017-03-24,668-07-02,207005-7456
4424,17:29:51,2018-03-16,048-85-03,207005-7456
4425,16:10:38,2018-11-16,445-42-00,207005-7456
4426,10:51:50,2015-04-24,175-17-02,207005-7456
4427,17:57:43,2016-08-18,100-36-04,207005-7456
4428,17:51:17,2016-07-04,678-54-01,207005-7456
4429,20:32:29,2015-10-15,132-85-07,207005-7456
4430,4:12:11,2017-04-17,502-58-03,207005-7456
4431,19:59:40,2017-07-20,209-35-04,207005-7456
4432,12:18:28,2015-02-19,526-42-02,207005-7456
4433,6:22:05,2017-11-20,529-37-05,207005-7456
4434,13:25:13,2016-07-14,445-42-00,207005-7456
4435,16:55:59,2017-12-27,663-51-08,207005-7456
4436,4:43:02,2015-01-08,395-17-07,207005-7456
4437,10:18:58,2017-12-29,673-15-06,207005-7456
4438,9:35:41,2017-11-01,670-25-09,207005-7456
4439,9:32:13,2015-07-09,237-04-07,207005-7456
4440,18:09:55,2015-12-23,653-50-08,207005-7456
4441,10:52:59,2016-06-21,502-58-03,207005-7456
4442,6:33:39,2015-07-10,209-35-04,207005-7456
4443,16:38:39,2015-07-14,129-78-08,207005-7456
4444,4:24:46,2016-02-16,490-34-02,207005-7456
4445,20:50:24,2015-04-29,678-54-01,207005-7456
4446,20:27:49,2017-08-30,173-37-08,207005-7456
4447,18:34:33,2017-10-23,392-72-07,207005-7456
4448,8:15:53,2016-12-27,445-49-07,207005-7456
4449,19:33:52,2017-09-20,196-04-07,207005-7456
4450,7:59:26,2016-03-07,749-24-08,207005-7456
4451,3:02:33,2018-11-07,663-51-08,207005-7456
4452,5:17:26,2017-04-17,142-16-00,812147-3998
4453,1:43:22,2016-08-03,417-78-09,812147-3998
4454,2:53:57,2018-02-27,211-01-05,812147-3998
4455,2:18:08,2017-03-09,145-50-05,812147-3998
4456,13:16:34,2015-02-05,881-20-00,812147-3998
4457,3:42:24,2015-07-31,873-10-00,812147-3998
4458,10:53:52,2017-02-10,301-54-04,812147-3998
4459,6:59:20,2018-08-08,832-23-02,812147-3998
4460,13:36:06,2017-03-31,793-38-03,812147-3998
4461,6:32:35,2018-05-04,163-71-05,812147-3998
4462,1:27:39,2016-02-18,301-54-04,812147-3998
4463,11:45:18,2017-08-11,487-70-03,812147-3998
4464,7:49:29,2017-06-08,095-77-05,812147-3998
4465,13:42:32,2017-02-07,578-81-09,812147-3998
4466,4:50:21,2018-06-21,832-23-02,812147-3998
4467,3:37:26,2016-08-31,332-79-00,812147-3998
4468,1:47:53,2017-01-02,206-27-09,812147-3998
4469,1:31:19,2016-05-17,132-72-00,812147-3998
4470,10:57:35,2016-12-23,811-96-05,812147-3998
4471,14:35:40,2017-08-15,200-51-08,812147-3998
4472,1:05:18,2016-05-09,065-74-05,812147-3998
4473,8:09:44,2017-03-14,211-01-05,812147-3998
4474,11:41:58,2015-11-30,200-51-08,812147-3998
4475,10:42:55,2018-04-06,696-65-00,812147-3998
4476,8:01:16,2018-12-06,578-81-09,812147-3998
4477,2:55:29,2017-02-14,695-85-02,812147-3998
4478,1:02:08,2015-05-05,065-74-05,812147-3998
4479,15:53:37,2016-08-10,123-92-03,812147-3998
4480,12:18:02,2015-05-15,690-61-03,812147-3998
4481,9:30:26,2017-02-10,134-01-04,812147-3998
4482,10:14:15,2018-09-21,613-90-06,812147-3998
4483,9:44:56,2016-10-07,683-69-03,812147-3998
4484,10:27:19,2016-09-07,873-10-00,812147-3998
4485,3:47:12,2016-05-23,723-79-00,812147-3998
4486,3:59:26,2015-02-03,434-24-08,812147-3998
4487,3:58:24,2015-06-17,434-24-08,812147-3998
4488,11:46:13,2015-01-02,350-86-06,812147-3998
4489,11:38:35,2018-05-17,832-23-02,812147-3998
4490,5:43:44,2018-03-07,834-66-03,812147-3998
4491,10:09:32,2018-03-13,712-27-01,812147-3998
4492,12:14:44,2018-02-14,502-57-07,812147-3998
4493,11:48:28,2015-06-26,427-88-03,812147-3998
4494,5:11:54,2016-01-14,381-94-04,812147-3998
4495,9:11:15,2015-12-28,123-92-03,812147-3998
4496,13:42:49,2015-05-18,163-71-05,812147-3998
4497,9:18:49,2018-02-21,065-74-05,812147-3998
4498,2:38:57,2015-05-29,132-72-00,812147-3998
4499,12:27:05,2017-07-18,834-66-03,812147-3998
4500,14:09:53,2017-05-08,226-33-05,812147-3998
4501,10:46:26,2015-05-07,417-62-03,812147-3998
4502,6:54:37,2015-06-26,435-57-09,812147-3998
4503,6:56:11,2015-06-02,617-24-09,812147-3998
4504,8:49:48,2015-10-22,690-61-03,812147-3998
4505,4:52:17,2016-02-17,134-01-04,812147-3998
4506,16:37:31,2016-04-22,712-27-01,812147-3998
4507,12:43:59,2016-06-28,345-54-06,812147-3998
4508,7:31:18,2015-04-17,813-89-04,812147-3998
4509,5:19:14,2016-08-29,144-84-04,812147-3998
4510,12:42:39,2015-02-27,427-88-03,812147-3998
4511,4:20:14,2018-02-28,220-28-04,812147-3998
4512,11:51:39,2018-10-16,250-99-03,812147-3998
4513,2:02:01,2017-06-12,475-52-09,812147-3998
4514,2:45:26,2016-03-04,197-24-07,812147-3998
4515,3:12:42,2016-06-30,252-84-03,812147-3998
4516,9:05:11,2015-03-24,455-51-03,812147-3998
4517,3:17:07,2018-03-27,206-27-09,812147-3998
4518,15:52:25,2015-02-18,443-41-02,812147-3998
4519,7:25:04,2015-09-22,434-24-08,812147-3998
4520,14:38:31,2018-06-08,524-06-08,812147-3998
4521,6:36:19,2017-03-16,301-54-04,812147-3998
4522,15:01:19,2016-07-15,689-81-08,812147-3998
4523,7:05:46,2016-11-17,252-84-03,812147-3998
4524,9:29:18,2018-02-28,132-72-00,812147-3998
4525,15:38:53,2015-11-16,265-17-00,812147-3998
4526,7:08:35,2015-06-26,226-33-05,812147-3998
4527,5:43:23,2017-02-07,832-23-02,812147-3998
4528,7:30:59,2017-05-08,881-20-00,812147-3998
4529,4:12:08,2016-03-24,134-01-04,812147-3998
4530,9:14:37,2016-09-06,123-92-03,812147-3998
4531,3:35:52,2015-09-14,164-39-02,812147-3998
4532,7:18:10,2018-12-03,526-35-06,146626-5681
4533,5:32:25,2016-03-08,483-78-09,146626-5681
4534,5:29:51,2015-09-25,432-17-03,146626-5681
4535,6:50:23,2017-10-27,476-63-07,146626-5681
4536,10:54:23,2016-01-15,423-71-02,146626-5681
4537,15:38:48,2017-09-20,438-92-04,146626-5681
4538,8:36:41,2018-10-05,388-26-09,146626-5681
4539,5:01:45,2015-11-25,476-63-07,146626-5681
4540,16:50:19,2016-08-09,814-82-09,146626-5681
4541,12:26:18,2015-08-05,526-35-06,146626-5681
4542,6:29:23,2017-10-30,266-18-06,146626-5681
4543,7:19:53,2016-06-22,540-38-08,146626-5681
4544,15:19:25,2015-11-03,734-45-02,146626-5681
4545,8:49:01,2015-05-01,399-43-01,146626-5681
4546,11:01:11,2018-10-03,488-22-03,146626-5681
4547,9:15:12,2018-05-04,420-62-02,146626-5681
4548,6:26:11,2016-06-28,526-35-06,146626-5681
4549,7:19:04,2016-12-20,359-19-09,146626-5681
4550,16:20:01,2016-12-02,266-18-06,146626-5681
4551,6:14:40,2018-03-26,635-01-03,146626-5681
4552,9:03:40,2015-09-02,635-01-03,146626-5681
4553,7:37:49,2016-04-08,058-36-07,146626-5681
4554,8:35:05,2015-01-02,345-35-05,146626-5681
4555,10:26:56,2018-03-08,432-17-03,146626-5681
4556,6:10:28,2015-12-16,395-26-03,146626-5681
4557,14:02:06,2016-04-18,869-16-01,146626-5681
4558,14:29:49,2015-12-22,488-22-03,146626-5681
4559,10:59:39,2017-01-19,254-34-05,146626-5681
4560,4:33:28,2017-12-01,847-26-06,146626-5681
4561,6:26:16,2018-12-20,197-01-01,146626-5681
4562,11:46:44,2016-08-25,166-44-08,146626-5681
4563,12:26:32,2018-08-10,786-46-04,146626-5681
4564,16:31:08,2015-12-17,786-46-04,146626-5681
4565,12:54:08,2016-08-18,512-37-05,146626-5681
4566,7:58:55,2018-09-19,526-35-06,146626-5681
4567,8:28:08,2018-12-27,606-63-08,146626-5681
4568,4:49:02,2016-11-16,395-26-03,146626-5681
4569,8:15:29,2016-06-20,166-44-08,146626-5681
4570,8:33:47,2017-10-25,345-35-05,146626-5681
4571,4:33:23,2017-04-14,434-25-04,146626-5681
4572,14:24:24,2018-12-24,847-26-06,146626-5681
4573,13:15:05,2015-06-02,388-26-09,146626-5681
4574,7:42:44,2015-08-17,488-82-03,146626-5681
4575,16:52:37,2015-03-23,197-01-01,146626-5681
4576,7:45:58,2018-12-12,197-01-01,146626-5681
4577,16:16:52,2017-08-09,197-01-01,146626-5681
4578,15:02:32,2017-12-08,606-63-08,146626-5681
4579,8:57:21,2016-04-20,606-63-08,146626-5681
4580,5:01:25,2015-10-08,280-57-09,146626-5681
4581,7:13:11,2016-06-17,432-17-03,146626-5681
4582,15:18:59,2016-11-11,166-44-08,146626-5681
4583,16:06:00,2017-04-20,801-51-09,146626-5681
4584,14:22:51,2016-12-13,709-01-04,146626-5681
4585,12:33:07,2017-03-13,635-01-03,146626-5681
4586,13:28:04,2015-08-04,434-25-04,146626-5681
4587,5:59:40,2017-07-11,798-18-02,146626-5681
4588,11:46:03,2015-10-20,847-26-06,146626-5681
4589,12:36:21,2018-06-08,786-46-04,146626-5681
4590,15:59:31,2016-03-15,798-83-00,146626-5681
4591,13:16:54,2018-06-21,488-82-03,146626-5681
4592,10:57:33,2018-06-20,359-19-09,146626-5681
4593,12:09:35,2017-11-09,770-49-04,146626-5681
4594,14:41:29,2016-03-25,488-22-03,146626-5681
4595,10:28:14,2017-07-03,488-82-03,146626-5681
4596,16:18:25,2015-05-22,854-93-04,146626-5681
4597,12:55:43,2015-09-09,801-51-09,146626-5681
4598,7:34:10,2018-01-03,420-62-02,146626-5681
4599,12:54:09,2018-11-13,539-53-08,146626-5681
4600,13:40:21,2018-10-25,483-78-09,146626-5681
4601,9:30:40,2018-09-21,575-30-00,146626-5681
4602,12:43:27,2015-03-26,438-92-04,146626-5681
4603,4:19:08,2016-02-29,254-34-05,146626-5681
4604,5:08:45,2017-05-15,438-92-04,146626-5681
4605,6:03:08,2015-03-23,197-01-01,146626-5681
4606,5:13:05,2015-05-19,798-83-00,146626-5681
4607,5:36:58,2018-08-01,488-22-03,146626-5681
4608,15:02:01,2015-12-21,345-35-05,146626-5681
4609,9:33:11,2018-06-11,779-36-04,146626-5681
4610,13:01:34,2017-05-31,865-99-01,146626-5681
4611,8:55:47,2018-04-20,539-53-08,146626-5681
4612,10:05:54,2016-06-22,233-47-00,146626-5681
4613,7:11:51,2018-09-27,476-63-07,146626-5681
4614,11:45:29,2015-01-15,399-43-01,146626-5681
4615,7:21:23,2017-12-05,635-01-03,146626-5681
4616,11:33:34,2015-12-29,233-47-00,146626-5681
4617,9:52:43,2018-11-05,438-92-04,146626-5681
4618,5:15:31,2017-03-24,208-09-06,146626-5681
4619,11:30:08,2016-05-26,540-38-08,146626-5681
4620,8:20:03,2018-03-21,779-36-04,146626-5681
4621,4:57:07,2018-11-13,432-17-03,146626-5681
4622,16:23:47,2018-05-23,388-26-09,146626-5681
4623,14:21:05,2016-10-25,483-78-09,146626-5681
4624,6:28:52,2015-09-08,435-31-00,146626-5681
4625,7:58:44,2017-03-28,798-18-02,146626-5681
4626,6:16:01,2017-02-10,575-30-00,146626-5681
4627,11:34:34,2018-08-13,266-18-06,146626-5681
4628,12:49:22,2015-08-14,801-51-09,146626-5681
4629,16:09:12,2017-07-25,233-47-00,146626-5681
4630,16:29:58,2015-10-22,266-18-06,146626-5681
4631,17:09:53,2017-01-03,643-60-04,459940-2189
4632,17:06:27,2018-06-28,578-74-09,459940-2189
4633,11:44:51,2016-12-02,651-67-02,459940-2189
4634,12:52:19,2015-08-06,404-76-08,459940-2189
4635,12:03:00,2018-05-23,843-87-09,459940-2189
4636,15:39:00,2015-02-03,706-53-03,459940-2189
4637,10:38:13,2015-01-29,514-10-06,459940-2189
4638,20:45:24,2015-07-29,561-70-07,459940-2189
4639,12:58:59,2017-11-24,048-34-07,459940-2189
4640,5:18:54,2015-05-20,159-03-07,459940-2189
4641,18:38:36,2016-05-20,733-75-08,459940-2189
4642,8:01:57,2016-01-21,382-34-01,459940-2189
4643,5:03:33,2018-04-25,062-73-00,459940-2189
4644,16:53:20,2015-03-18,124-86-00,459940-2189
4645,11:37:48,2018-06-22,561-70-07,459940-2189
4646,13:58:50,2015-10-27,589-36-04,459940-2189
4647,17:50:58,2015-11-05,897-75-04,459940-2189
4648,18:18:04,2016-04-21,814-99-00,459940-2189
4649,16:04:17,2015-07-24,578-74-09,459940-2189
4650,8:03:59,2017-10-20,737-59-08,459940-2189
4651,8:23:09,2017-05-05,494-11-08,459940-2189
4652,6:05:52,2015-04-22,769-30-02,459940-2189
4653,11:57:43,2016-10-18,726-90-05,459940-2189
4654,18:29:06,2017-10-12,048-34-07,459940-2189
4655,5:43:33,2017-07-03,236-72-05,459940-2189
4656,10:38:38,2016-01-22,783-51-03,459940-2189
4657,20:12:46,2016-09-30,245-84-06,459940-2189
4658,7:22:17,2018-08-16,126-40-08,459940-2189
4659,5:58:33,2015-04-10,798-40-01,459940-2189
4660,4:11:41,2017-12-29,652-14-00,459940-2189
4661,5:23:30,2015-03-16,828-35-00,459940-2189
4662,15:17:43,2018-01-04,840-86-08,459940-2189
4663,4:12:56,2018-05-30,404-76-08,459940-2189
4664,4:26:13,2015-09-28,062-73-00,459940-2189
4665,9:06:21,2017-08-11,566-12-09,459940-2189
4666,17:32:03,2015-07-06,181-84-01,459940-2189
4667,11:25:18,2018-08-31,566-12-09,459940-2189
4668,10:12:42,2015-03-31,714-05-06,459940-2189
4669,11:27:38,2015-04-03,769-30-02,459940-2189
4670,14:18:42,2017-09-05,254-44-02,459940-2189
4671,10:31:17,2015-01-27,473-98-05,459940-2189
4672,9:06:19,2017-03-20,126-40-08,459940-2189
4673,4:44:09,2017-02-17,372-26-05,459940-2189
4674,14:27:56,2018-03-07,291-77-01,459940-2189
4675,6:55:03,2015-02-03,050-12-02,459940-2189
4676,20:50:24,2016-09-02,323-67-00,459940-2189
4677,8:17:47,2015-02-09,089-83-05,459940-2189
4678,13:22:48,2016-08-03,652-14-00,459940-2189
4679,15:25:47,2016-02-16,180-78-01,459940-2189
4680,7:07:16,2017-04-12,726-90-05,459940-2189
4681,9:15:29,2016-08-17,344-84-02,459940-2189
4682,16:34:23,2016-02-04,653-93-05,459940-2189
4683,13:51:53,2018-08-21,072-57-03,459940-2189
4684,20:40:06,2015-07-16,068-72-00,459940-2189
4685,13:35:12,2018-07-09,897-75-04,459940-2189
4686,19:26:12,2017-11-28,071-71-08,459940-2189
4687,17:31:10,2016-05-02,421-71-02,459940-2189
4688,11:24:38,2017-01-16,206-60-07,459940-2189
4689,4:51:07,2018-01-03,714-05-06,459940-2189
4690,9:30:14,2017-07-05,180-78-01,459940-2189
4691,18:06:36,2015-12-25,094-24-06,459940-2189
4692,6:27:04,2018-08-24,775-73-00,459940-2189
4693,20:16:09,2017-03-10,004-93-05,459940-2189
4694,17:08:40,2016-06-01,776-61-02,459940-2189
4695,9:22:45,2017-06-26,738-65-03,459940-2189
4696,11:24:13,2016-10-28,166-90-03,459940-2189
4697,14:43:27,2016-05-16,553-47-05,459940-2189
4698,14:19:04,2018-11-19,604-90-09,459940-2189
4699,15:56:36,2015-12-21,072-88-00,459940-2189
4700,16:58:25,2018-02-22,338-13-08,459940-2189
4701,9:57:50,2015-05-28,514-10-06,459940-2189
4702,15:52:03,2016-01-20,775-73-00,459940-2189
4703,18:03:16,2015-12-18,464-78-03,459940-2189
4704,17:34:11,2017-04-17,597-92-01,459940-2189
4705,13:02:50,2015-10-14,775-73-00,459940-2189
4706,9:43:17,2018-05-07,744-27-09,459940-2189
4707,7:40:33,2016-07-15,245-84-06,459940-2189
4708,6:46:33,2017-07-11,398-62-03,459940-2189
4709,4:27:48,2017-02-27,404-76-08,459940-2189
4710,17:34:03,2018-03-09,360-01-01,459940-2189
4711,14:02:35,2016-08-05,048-34-07,459940-2189
4712,14:00:37,2015-06-29,706-53-03,459940-2189
4713,7:00:35,2016-05-23,127-49-03,459940-2189
4714,5:06:48,2015-11-11,769-30-02,459940-2189
4715,8:17:20,2018-06-20,843-87-09,459940-2189
4716,7:50:13,2015-08-03,231-13-01,459940-2189
4717,14:35:17,2015-01-29,602-28-09,459940-2189
4718,17:37:34,2016-01-28,027-85-05,459940-2189
4719,4:53:22,2016-04-27,744-27-09,459940-2189
4720,4:15:12,2018-08-08,245-84-06,459940-2189
4721,18:08:43,2015-05-27,348-47-02,459940-2189
4722,4:44:26,2017-12-01,464-78-03,459940-2189
4723,4:51:30,2015-03-24,461-15-06,066016-1696
4724,16:13:13,2018-11-13,115-54-00,066016-1696
4725,13:44:09,2018-12-31,019-29-01,066016-1696
4726,17:28:23,2017-04-06,481-48-07,066016-1696
4727,11:58:33,2017-11-22,801-10-02,066016-1696
4728,9:24:42,2016-03-23,611-26-05,066016-1696
4729,8:23:52,2015-09-25,288-70-08,066016-1696
4730,15:10:14,2015-11-09,835-30-06,066016-1696
4731,2:03:13,2015-11-20,103-04-01,066016-1696
4732,17:56:45,2015-07-02,758-57-08,066016-1696
4733,13:46:26,2017-02-23,047-33-05,066016-1696
4734,3:28:33,2016-09-13,654-77-03,066016-1696
4735,9:04:09,2016-11-02,711-02-09,066016-1696
4736,12:06:07,2016-03-18,627-93-08,066016-1696
4737,6:27:09,2018-07-09,762-92-04,066016-1696
4738,7:21:15,2016-11-10,257-11-04,066016-1696
4739,17:43:22,2016-03-21,557-14-05,066016-1696
4740,8:36:19,2015-10-21,499-29-05,066016-1696
4741,12:59:05,2015-03-26,331-02-00,066016-1696
4742,14:11:07,2016-01-04,334-71-03,066016-1696
4743,9:45:05,2017-05-19,293-62-00,066016-1696
4744,14:39:08,2017-03-28,264-67-05,066016-1696
4745,9:40:51,2017-06-28,835-30-06,066016-1696
